place_id,visit_date,visit_time_of_day,visit_nth,reservation,wait_time,visit_purpose,companion_type,auth_method,review_text,selected_keyword,additional_keyword_count,reaction_count
6b600e76-28c6-563b-9959-ad8fc0864749,2026-01-12,저녁,1,False,10분 이내,일상,,결제내역,보통 체리파이 생각하면 나오는 거랑 다르게 생크림 치즈 속에 절임 체리가 들어있는 파이라기 보단 타르트에 더 가까운 스타일입니다. 달콤한 체리가 크림치즈랑 섞여서 꽤 맛있었고 파이지는 포크가 안들어갈 정도로 단단했습니다. 다만 가게 공간이 좁아서 그런가 2인석을 한 6개쯤 다닥다닥 붙여서 긴 테이블 같이 해놨는데 원하던 원치 않던 옆사람 사생활까지 다 들으면서 먹어야합니다. 시끄러운 매장에서 8천원 내고 조각 케익보다 작은 타르트 먹는거 좋아하시면 갈만합니다. 디저트가 맛있어요,,0,1
6b600e76-28c6-563b-9959-ad8fc0864749,2026-02-11,저녁,1,False,바로 입장,데이트,연인·배우자,결제내역,"파이와 커피 즐길 수 있는 공간입니다. 평소와 다르게 평일이라 그런지 웨이팅 없이 이용가능했음. 커피는 평범했고 디저트(파이)가 중심이라 단걸 싫어할 경우 맞지 않을 수 있지만, 파이 자체는 맛있고 가장자리까지도 맛있어서 남김없이 먹었음. (인테리어도 컨셉에 맞게 꾸며져 있어서 재미있었음)",커피가 맛있어요,4,0
6b600e76-28c6-563b-9959-ad8fc0864749,2026-02-01,점심,1,False,바로 입장,친목,연인·배우자,영수증,파이가 이쁘고 다양하게 판매하니 디저트 러버인 저로서는 넘 행복한 카페였네요 ~ 스머커스 잼과 팝업을 한다고 해서 방문했는데 딸기잼파이가 달콤하면서도 딸기잼이 들어가 있어서 상큼 달달하고 바삭해서 최고 맛있었습니다 커피 맛도 너무 좋고 직원분이 주문하면 자리로 가져다 주셔서 친절하시고 너무 좋았네요 파이가 다양하게 판매하고 있어서 디저트가 맛있어서 넘 만족했습니다 💕,커피가 맛있어요,4,0
6b600e76-28c6-563b-9959-ad8fc0864749,2026-02-01,점심,1,False,바로 입장,친목,,영수증,인테리어가 넘 이쁘고 직원분들도 친절하셔서 좋았고 딸기잼파이가 바삭한 페이스트리에 달콤한 딸기쨈과 생크림이 들어가서 넘 달달하고 바삭하고 맛있었어요 오트 바닐라 라떼를 마셨는데 커피가 고소하고 살짝 달달하니 넘 맛있어서 즐거운 시간을 보냈네요 ~ 스머커스 잼과 따우전드 성수점이 팝업을 해서 딸기잼파이가 출시했는데 넘 맛있더라구요 성수가면 또 들려봐야 겠어요 ~,커피가 맛있어요,4,0
e6c4f40c-2bc8-5d67-b9f1-05d40b9a5227,2024-10-29,점심,1,False,바로 입장,데이트,친구,영수증,굿,커피가 맛있어요,1,0
e6c4f40c-2bc8-5d67-b9f1-05d40b9a5227,2024-02-24,점심,50,False,바로 입장,일상,친구,영수증,좋아요,커피가 맛있어요,0,0
e6c4f40c-2bc8-5d67-b9f1-05d40b9a5227,2024-02-24,점심,24,,,,,영수증,맛있어요,커피가 맛있어요,0,0
e6c4f40c-2bc8-5d67-b9f1-05d40b9a5227,2024-02-16,점심,23,,,,,영수증,맛있어요,커피가 맛있어요,0,0
e6c4f40c-2bc8-5d67-b9f1-05d40b9a5227,2024-02-16,점심,49,False,바로 입장,일상,친구,영수증,좋아요,커피가 맛있어요,0,0
e6c4f40c-2bc8-5d67-b9f1-05d40b9a5227,2024-02-07,점심,22,,,,,영수증,맛있어요,커피가 맛있어요,0,0
e6c4f40c-2bc8-5d67-b9f1-05d40b9a5227,2023-12-12,점심,43,,바로 입장,일상,혼자,영수증,,커피가 맛있어요,0,0
e6c4f40c-2bc8-5d67-b9f1-05d40b9a5227,2024-02-01,점심,48,False,바로 입장,일상,친구,영수증,맛있어요,커피가 맛있어요,0,0
e6c4f40c-2bc8-5d67-b9f1-05d40b9a5227,2024-01-29,점심,21,,,,,영수증,맛있어요,커피가 맛있어요,0,0
e6c4f40c-2bc8-5d67-b9f1-05d40b9a5227,2024-01-29,점심,47,False,바로 입장,일상,친구,영수증,좋아요,커피가 맛있어요,0,0
acefc868-acab-56ab-80ea-60576b170b88,2026-03-04,점심,1,True,바로 입장,기념일,혼자,영수증,"대만족!! 함께 한 사람들 모두 다 케익 너무 예쁘다 했어요~~~🎂🥹😻 디테일이 너무 예뻐서 실물 받아보고 더 마음에 들었어요!^^ 포장도 특별해요. 사장님도 매우 친절하시고, 덕분에 소중한 사람들과 감사한 시간 보냈어요. 감사합니다^^ 여기는 영수증도 특별한데요 ㅎㅎ 뭐가 특별한지는 직접 방문하시면 알수있어용!0! 주문 정보 : ”클래식티아라 미니 힙한너와나 둘다힙해“ , 리본은 흰색(미색)으로, 글자색은 기본(민트~블루계열, 영문 문구)로 주문했어요^^ 종류가 다양해요+4",,0,1
acefc868-acab-56ab-80ea-60576b170b88,2026-03-06,점심,2,True,바로 입장,기념일,친구,영수증,강남역 최고의 두바이 쫀득쿠키 맛집 레이지레이디케이크! 이번에는 친구네 커플 1주년 기념을 축하해주기 위해 귀여운 곰돌이 케이크도 같이 주문해봤는데 대만족입니당 두쫀쿠 고급 선물 포장도 해봤는데 너무 이뻐용 맛은 당연히 보장돼있고 비주얼도 무척이나 좋아서 기념일 선물용으로 강력추천드립니다~~,특별한 메뉴가 있어요,4,1
acefc868-acab-56ab-80ea-60576b170b88,2026-03-05,점심,1,False,바로 입장,,,영수증,"두쫀쿠 찾는다면 여기서 끝내도 됩니다. 제 기준 1등 두쫀쿠 맛집이고, 서울경기 통틀어도 탑티어급이라고 생각해요. 주변에도 몇 번 선물해봤는데 다들 맛있다고 인정했던 곳입니다. 오늘은 새로나온 딸기쫀쿠도 먹어봤어요. 첨엔 카다이프 양이 조금 적어 보였는데 막상 먹어보니까 딸기랑 밸런스가 넘 좋더라구요!! 상콤하고 과즙팡팡 터지면서 넘 맛있게 먹었어요~ 신메뉴도 개발중이라고 소개해주셨는데 쫀득한 마들렌?같은 느낌이었어요. 재료 좋은거 쓰셔서 그런지 이것도 꽤 맛있었습니다. 여긴 기본적으로 평타 이상은 하는 곳 같아요. 사장님도 너무 친절하시고 디저트에 대한 열정이 느껴져서 응원하고 싶네요ㅎㅎ 앞으로 맛있는 디저트 많이 많이 만들어주세요:) 디저트가 맛있어요+3",,0,1
acefc868-acab-56ab-80ea-60576b170b88,2026-01-29,점심,1,False,10분 이내,일상,,영수증,매장 오픈하자마자 가서 주문하고 2시간 후에 받아왔어요~ 근처 일이 있어서 기다리는게 어렵지는 않았어요~ 마시멜로의 쫀득함과 바삭한 식감때문에 정말 맛있게 먹었어요~ 포장해서 내어 주신 꽃 덕분에 추운 날씨지만 따뜻함과 기분좋음을 느꼈어요~ 보기엔 작지만 속이 꽉 차서 하나만 먹어도 만족감을 느낍니다~ 디저트가 맛있어요+3,,0,1
acefc868-acab-56ab-80ea-60576b170b88,2026-03-07,저녁,1,False,바로 입장,기념일,혼자,영수증,너무 친절하게 응대해주셔서 좋았습니다!! 케이크도 너무 이쁘네용!! 남친 케이크로 적절한 것 같지는 않지만 저는 매우 만족합니다😊 가성비가 좋아요+2,,0,0
acefc868-acab-56ab-80ea-60576b170b88,2026-03-07,저녁,1,False,바로 입장,친목,친구,영수증,예약 없이 친구 청모가는길에 선물로 줄 케이크 구매했어요!! 너무 예뻐서 다음에도 사러 올거예요ㅎㅎ 번창하세요° 음료가 맛있어요+4,,0,1
acefc868-acab-56ab-80ea-60576b170b88,2026-03-05,점심,1,False,10분 이내,데이트,친구,영수증,급하게 케이크 사러 왔는데 사장님 정말 친절하세용 ㅠㅠ 이미 두쫀쿠로 신뢰도 높은 곳이였는데 케이크까지 정말 맛있어요!!! 강남역에서 케이크 필요하신분들은 레이지레이디로 오시면 됩니다 ㅎㅎ저는 이벤트 있을때마다 오려구요 ㅎㅎ 종류가 다양해요+4,,0,1
acefc868-acab-56ab-80ea-60576b170b88,2026-02-27,저녁,1,False,바로 입장,친목,혼자,영수증,진짜 급하게 방문해서 구매한건데 친절히 응대해주시고 이것저것 추천해주셔서 마음편히 약속장소에 가게 됐습니당🥹다음에는 예약방문할게여!!😃안경쓰시고 훈남이신 남자직원분 너무 친절해서 마음이 따숩슴다😊 다음에 또 뵈요! 친절해요+2,,0,1
acefc868-acab-56ab-80ea-60576b170b88,2026-03-15,점심,1,False,바로 입장,일상,혼자,영수증,"‘상하이 버터떡’ 입간판 보고 우연히 방문했습니다. 원래 끝맛이 아릿한가요? 구매하고 30분 정도 후에 취식했는데 겉바가 아니라 딱딱한 느낌이었어요, 바로 먹어야 하는 거였는지.. 네 개 들이 구매했는데 하나씩만 먹고 말았습니다 🥹",,0,0
acefc868-acab-56ab-80ea-60576b170b88,2026-01-24,점심,1,True,바로 입장,데이트,연인·배우자,영수증,"생일을 맞이해서 주문 케이크를 제작했어요! 예약도 친절하게 도와주셨고, 케익 픽업 후 2시간 뒤에 먹을 거라 말씀드리니 보냉백 안내도 해주셨어요. 들고가기 편하고 튼튼한 보냉백에 담아주셔서 신선하게 케익을 먹을 수 있었습니다. 원하는 디자인 잘 나오게 해주셔서 주변에서 너무 즐거워 하셨어요~~ 많이 달지 않고 맛있는 케익이었습니당!! 특별한날 이용하게 좋아요~!! 사장님께서 두바이쫀득쿠키 만드시느라 많이 바쁘셨는데... 여기 두쫀쿠도 맛집이라니 다음에는 두쫀쿠도 먹어봐야겠어요~~ 디저트가 맛있어요+4",,0,1
5b23165f-1147-5ffa-8b29-ced0366c80d2,2025-12-16,아침,1,False,바로 입장,일상,지인·동료,결제내역,"패스오더만 사용하는데, 여기서도 사용 가능하면 더 자주 방문할 것 같아요.",커피가 맛있어요,1,0
5b23165f-1147-5ffa-8b29-ced0366c80d2,2025-07-14,아침,1,,,,,결제내역,회사 근처라 자주 가는데 커피 만들어주시는 분에 따라서 맛 차이가 커요ㅠㅠ 여자분이 만들어주실 때가 제일 맛있고(저도 여자예요 오해 노노) 다른 분은.... 라떼 거품 하나도 안쫀쫀하고 너무 아쉽..... 들어가기 전에 여자분 계신지 살피게됨....😥,커피가 맛있어요,0,1
5b23165f-1147-5ffa-8b29-ced0366c80d2,2025-10-22,점심,1,False,바로 입장,일상,혼자,영수증,맛있어요,커피가 맛있어요,0,0
5b23165f-1147-5ffa-8b29-ced0366c80d2,2024-11-15,점심,1,False,바로 입장,일상,친구,결제내역,코엑스에서 시소페어 신나게 구경하고 찾아간 로칼커피-!!! ㅋㅋㅋ 가을 한 가운데에서 친구랑 커피마시고 놀다 왔습니다😋😋😋 저는 피넛버터라떼 먹었는데 고소하고 맛있었어요-!!! 사진이 잘 나와요+4,,0,1
5b23165f-1147-5ffa-8b29-ced0366c80d2,2024-10-30,점심,1,False,바로 입장,친목,친구,결제내역,헤즐넛 향은 안나지만 안달고..친절,인테리어가 멋져요,0,0
5b23165f-1147-5ffa-8b29-ced0366c80d2,2024-11-29,점심,1,False,바로 입장,비즈니스,지인·동료,영수증,라떼 선택옵션이 많아서 좋아요!,커피가 맛있어요,0,0
5b23165f-1147-5ffa-8b29-ced0366c80d2,2024-09-25,점심,1,,바로 입장,일상,지인·동료,영수증,"음료는 맛있고 가성비 좋은데, 이 날은 시킨 음료 미리 만들어놓은걸로 꺼낸건지 뭔지 직원들끼리 키득키득. 영수증 달라고 하니깐 예의없게 한손으로 던져서 줌ㅋㅋ 하 진짜 우리가 돈 내고 먹는데 기분이 너무 더러웠음 ㅎ다신 안갈듯",,0,0
5b23165f-1147-5ffa-8b29-ced0366c80d2,2024-11-08,점심,2,False,바로 입장,친목,지인·동료,영수증,무난하게.가기 좋습니달 ㅎㅎ,커피가 맛있어요,0,0
5b23165f-1147-5ffa-8b29-ced0366c80d2,2024-10-14,아침,1,False,바로 입장,일상,지인·동료,영수증,매장 참 이쁩니다.메뉴도 무난한듯 특이한,커피가 맛있어요,1,0
5b23165f-1147-5ffa-8b29-ced0366c80d2,2024-11-08,저녁,1,False,바로 입장나들이,,기타,영수증,,커피가 맛있어요,0,0
b73ff802-af42-56a0-af5f-5786c70e2fb6,2026-02-11,점심,31,False,10분 이내,일상,혼자,영수증,제조가 빠르고 친절하세요,커피가 맛있어요,1,0
b73ff802-af42-56a0-af5f-5786c70e2fb6,2026-01-10,점심,29,False,10분 이내,일상,혼자,영수증,"픽업주문도 간편,편리해요 매장주문 후 제조도 빠르고 대기시간이 적어요",커피가 맛있어요,1,0
b73ff802-af42-56a0-af5f-5786c70e2fb6,2026-02-03,점심,30,,10분 이내,일상,혼자,영수증,제조가 빠르고 연유라떼 맛있게 만들어주셨어요,커피가 맛있어요,0,0
b73ff802-af42-56a0-af5f-5786c70e2fb6,2026-02-22,점심,78,False,바로 입장,,,영수증,음료빨리나와요 가성비가 좋아요,,0,0
b73ff802-af42-56a0-af5f-5786c70e2fb6,2026-01-31,아침,1,False,바로 입장,데이트,연인·배우자,영수증,친절하고 커피 맛있어여 좌석 이용 가능해서 좋아요,커피가 맛있어요,1,0
b73ff802-af42-56a0-af5f-5786c70e2fb6,2026-01-27,점심,2,False,바로 입장나들이,,지인·동료,영수증,메가커피 가재울북가좌초교점 매장이 쾌적하고 커피맛 아주 좋습니다^^,커피가 맛있어요,4,0
b73ff802-af42-56a0-af5f-5786c70e2fb6,2025-12-30,저녁,77,False,바로 입장,,,영수증,가성비 좋아요! 좌석도 많고요~ 가성비가 좋아요,,0,0
b73ff802-af42-56a0-af5f-5786c70e2fb6,2025-12-28,점심,76,False,바로 입장,,,영수증,가성비좋고 좌석도 편해요~ 가성비가 좋아요,,0,0
b73ff802-af42-56a0-af5f-5786c70e2fb6,2025-12-21,저녁,75,False,바로 입장,,,영수증,좌석도편하고 위치도좋음,커피가 맛있어요,1,0
b73ff802-af42-56a0-af5f-5786c70e2fb6,2025-12-29,점심,28,False,10분 이내,일상,혼자,영수증,제조가 신속하고 친절하세요,커피가 맛있어요,1,0
f4c1feea-d92f-5436-bc07-b905de7beeca,2026-02-09,저녁,1,False,바로 입장,,,결제내역,마감시간쯤에 갔는데도 친절하시고 금방나왔어요!,커피가 맛있어요,3,0
f4c1feea-d92f-5436-bc07-b905de7beeca,2026-02-16,점심,2,,,,,영수증,딸기라떼 양이 적어도 너무 적음 맛은 있음 음료가 맛있어요,,0,0
f4c1feea-d92f-5436-bc07-b905de7beeca,2026-01-19,저녁,6,,바로 입장,일상,혼자,영수증,커피 맛있게 잘 마셨습니다,커피가 맛있어요,2,0
f4c1feea-d92f-5436-bc07-b905de7beeca,2026-01-31,저녁,1,,,,,영수증,"양도 많고, 맛도 진해요! 잘 먹었습니다. :) 음료가 맛있어요+1",,0,0
f4c1feea-d92f-5436-bc07-b905de7beeca,2026-02-18,저녁,1,False,바로 입장,일상,,영수증,시리얼 요거트 맛있네요 바삭하고,커피가 맛있어요,3,0
f4c1feea-d92f-5436-bc07-b905de7beeca,2025-12-30,점심,1,,바로 입장,일상,,영수증,가성비 좋은 메가커피 티멤버십 할인에 카카오페이 결제도 가능해서 간편하게 사마시기 좋아요,커피가 맛있어요,1,0
f4c1feea-d92f-5436-bc07-b905de7beeca,2026-02-06,아침,2,False,바로 입장,친목,지인·동료,영수증,맛있는커피가 가성비로 가득찬 이곳이 늘 좋아요 음료가 맛있어요+1,,0,0
f4c1feea-d92f-5436-bc07-b905de7beeca,2026-01-16,저녁,2,False,바로 입장,데이트,연인·배우자,결제내역,맛있어욜 ✨🩷,커피가 맛있어요,2,0
f4c1feea-d92f-5436-bc07-b905de7beeca,2026-02-08,저녁,4,False,바로 입장,데이트,연인·배우자,영수증,,커피가 맛있어요,3,0
f4c1feea-d92f-5436-bc07-b905de7beeca,2026-01-20,점심,2,False,바로 입장,일상,혼자,영수증,"토스고양이 아아 2,000 가성비가 좋아요",,0,0
143d6714-302f-54c2-a809-300899acc40c,2026-01-25,점심,1,False,바로 입장,일상,혼자,영수증,역세권에 교통도 좋아서 사람들이 많아요. 저거 커피치고는 맛이 있어요. 음료도 저렴해서 자주 이용 합니다.,커피가 맛있어요,3,0
143d6714-302f-54c2-a809-300899acc40c,2026-01-16,점심,14,False,바로 입장,친목,친구,영수증,딸기크림치즈빵이 보여 같이시켜서 먹었다. 맛있당,커피가 맛있어요,3,0
143d6714-302f-54c2-a809-300899acc40c,2025-12-04,아침,20,False,바로 입장,일상,혼자,영수증,자주 가는 곳인데. ㅎㅎ 안경쓰신 분이셨나? 가장 친절하세요. 주문 후 메뉴 만드시기전에 메뉴변경 가능한지 부탁드렸더니 바쁘신 와중에도 최대한 요청사항을 들어주시려고 하셨습니다. 다른 알바분께서 듣지못하고 음료제조에 들어가셔서 결국 그냥 마셨지만 마음에 감동했어요 ^^,커피가 맛있어요,4,0
143d6714-302f-54c2-a809-300899acc40c,2026-01-08,점심,9,False,바로 입장,데이트,연인·배우자,영수증,아몬드우유 라떼 짱입니다요 디저트가 맛있어요+1,,0,0
143d6714-302f-54c2-a809-300899acc40c,2025-12-29,저녁,6,False,바로 입장,일상,혼자,결제내역,커피 받았는데 이런 귀여운 그림이~~ 음료 맛있고 친절하시구 메가커피는 여기 지점만 방문해요,커피가 맛있어요,1,0
143d6714-302f-54c2-a809-300899acc40c,2026-01-31,저녁,12,False,바로 입장,데이트,연인·배우자,영수증,저렴이 중 최고는 메가! 디저트가 맛있어요+1,,0,0
143d6714-302f-54c2-a809-300899acc40c,2026-01-26,아침,5,False,바로 입장,일상,혼자,영수증,거의 매일 와요 👍🏻,커피가 맛있어요,1,0
143d6714-302f-54c2-a809-300899acc40c,2026-01-16,점심,1,False,바로 입장,일상,지인·동료,영수증,허니자몽블랙티 마셨어요. 쫀득빵도 맛있네요~^^ 가성비가 좋아요,,0,0
143d6714-302f-54c2-a809-300899acc40c,2026-02-17,점심,1,False,바로 입장,일상,혼자,영수증,"점심 먹고 한시간 정도 앉아서 일 하며 음료를 마셨는데, 명절이라 그런지 정말 너무 너무 바쁜 와중에도 아르바이트 하시는 분들이 친절하셔서 감동 받았어요. 친절해요+3",,0,0
143d6714-302f-54c2-a809-300899acc40c,2026-01-03,점심,1,False,바로 입장,데이트,연인·배우자,영수증,맛있고 매장도 넓어서 좋네요^^,커피가 맛있어요,2,0
b566eff0-0271-5829-bbd0-a8187b889397,2026-02-12,점심,78,False,바로 입장,데이트,연인·배우자,영수증,디저트도 다 맛있어요,커피가 맛있어요,4,0
b566eff0-0271-5829-bbd0-a8187b889397,2025-12-20,아침,76,False,바로 입장,데이트,연인·배우자,영수증,메가커피좋아하는데줄이길다,커피가 맛있어요,4,0
b566eff0-0271-5829-bbd0-a8187b889397,2026-02-25,저녁,3,False,바로 입장,데이트,연인·배우자,영수증,.,,0,0
b566eff0-0271-5829-bbd0-a8187b889397,2026-03-07,저녁,1,,,,,영수증,,커피가 맛있어요,1,0
b566eff0-0271-5829-bbd0-a8187b889397,2025-11-18,저녁,2,False,바로 입장,일상,혼자,영수증,날씨 정말 추워졌어요. 감기조심하세요~ 😄 페퍼민트 따뜻하게 잘 마셨어요. 가성비가 좋아요+3,,0,0
b566eff0-0271-5829-bbd0-a8187b889397,2026-03-06,점심,80,False,바로 입장,데이트,연인·배우자,영수증,굿,커피가 맛있어요,4,0
b566eff0-0271-5829-bbd0-a8187b889397,2026-02-15,점심,1,,바로 입장,데이트,연인·배우자,영수증,,커피가 맛있어요,1,0
b566eff0-0271-5829-bbd0-a8187b889397,2025-12-31,점심,77,False,바로 입장,데이트,연인·배우자,영수증,커피맛있어요,커피가 맛있어요,4,0
b566eff0-0271-5829-bbd0-a8187b889397,2026-02-23,저녁,79,False,바로 입장,데이트,연인·배우자,영수증,굿,커피가 맛있어요,4,0
b566eff0-0271-5829-bbd0-a8187b889397,2025-10-16,점심,1,False,바로 입장,,혼자,영수증,아이스아메리카노 한잔 마시고 왔어요 매장 직원들이 친절해요~,커피가 맛있어요,4,0
0f853dfc-1755-50fa-87d0-f54975674165,2026-03-02,점심,2,False,바로 입장,일상,연인·배우자,영수증,메가MGC커피 장안동사거리점에 다녀왔습니다. 주말 점심시간이라서 그런지 사람이 많았습니다. 비오는 날씨에 따뜻하고 향기로운 아메리카노가 생각나 오게 되었어요. 차분하고 기분 좋은 주말을 커피와 함께 보냈습니다.,커피가 맛있어요,2,0
0f853dfc-1755-50fa-87d0-f54975674165,2026-01-28,저녁,6,,,,,영수증,가성비로 즐기는 커피 가성비가 좋아요,,0,0
0f853dfc-1755-50fa-87d0-f54975674165,2026-02-13,점심,2,,바로 입장,일상,,영수증,왕 할메가먹어요,커피가 맛있어요,0,0
0f853dfc-1755-50fa-87d0-f54975674165,2025-10-18,점심,1,False,바로 입장,일상,,영수증,메가MGC커피 장안동사거리점에 다녀왔습니다. 커피 향이 좋고 가성비도 좋은 곳 입니다. 앉을 자리도 있어서 대화하기 좋아요.,커피가 맛있어요,0,0
0f853dfc-1755-50fa-87d0-f54975674165,2026-01-19,저녁,6,,,,,영수증,굿,특별한 메뉴가 있어요,0,0
0f853dfc-1755-50fa-87d0-f54975674165,2026-02-27,점심,3,False,바로 입장,일상,친구,영수증,맛잇어요,커피가 맛있어요,0,0
0f853dfc-1755-50fa-87d0-f54975674165,2026-02-27,점심,18,False,바로 입장,데이트,연인·배우자,영수증,굿,커피가 맛있어요,0,0
0f853dfc-1755-50fa-87d0-f54975674165,2026-02-26,점심,17,False,바로 입장,데이트,연인·배우자,영수증,굿,커피가 맛있어요,0,0
0f853dfc-1755-50fa-87d0-f54975674165,2026-02-17,아침,26,,바로 입장,일상,혼자,결제내역,저렴하고 맛있어요,커피가 맛있어요,1,0
0f853dfc-1755-50fa-87d0-f54975674165,2026-02-13,저녁,16,False,바로 입장,데이트,연인·배우자,영수증,굿,커피가 맛있어요,0,0
f52c4eb3-0338-5851-a484-ce3d49c8d0d0,2026-02-21,점심,2,False,바로 입장,일상,혼자,영수증,모노커피 지나가는 길에 커피 향에 이끌려 아메리카노 한 잔. #모노커피 #아메리카노 #커피한잔 #맛있다,커피가 맛있어요,1,0
f52c4eb3-0338-5851-a484-ce3d49c8d0d0,2026-01-31,점심,1,False,바로 입장,일상,혼자,영수증,모노커피에서 지나가는 길에 따뜻한 아메리카노 한 잔을 테이크아웃해서 맛있게.... #모노커피 #아메리카노 #따뜻한 #맛있다,커피가 맛있어요,1,0
f52c4eb3-0338-5851-a484-ce3d49c8d0d0,2026-02-25,점심,1,False,바로 입장,,,영수증,디카페인 커피도 있어서 좋아요 친절하신 대학로 테이크아웃 카페☺️ 친절해요+1,,0,0
f52c4eb3-0338-5851-a484-ce3d49c8d0d0,2026-01-06,점심,1,False,바로 입장,일상,지인·동료,영수증,"커피도 맛있고 레몬차도 샹큼하니 좋아요 아이스싱글케냐 커피 2,500원 레몬차 3,500원 라떼 2,500원",커피가 맛있어요,1,0
f52c4eb3-0338-5851-a484-ce3d49c8d0d0,2025-09-29,저녁,1,False,바로 입장,일상,혼자,영수증,혜화 가성비 테이크아웃! 아메리카노보다는 라떼가 더 낫고 주스도 맛있지만 감기기운있을때 생강차나 생강레몬차가 대박이에요👍사장님 오래오래 하세요~~,커피가 맛있어요,3,0
f52c4eb3-0338-5851-a484-ce3d49c8d0d0,2025-12-18,점심,5,,,,,영수증,가성비가 좋아요+2,,0,0
f52c4eb3-0338-5851-a484-ce3d49c8d0d0,2025-08-23,점심,9,False,바로 입장,일상,혼자,영수증,오랜만에 이 근처에 일이 있어 방문하게 되었습니다! 여기서 항상 가성비 있게 커피를 주문하곤 했는데 여전히 괜찮네요!😀,커피가 맛있어요,4,0
f52c4eb3-0338-5851-a484-ce3d49c8d0d0,2025-09-06,아침,1,,바로 입장,일상,혼자,결제내역,"여사장님께서 엄청 친절하시고, 커피맛도 제가 좋아하는 산미가 없는 고소한맛입니다. 비 맞고 왔다고 물기 닦으라고 핸드타올도 건네주시고 감사했어요~",커피가 맛있어요,2,0
f52c4eb3-0338-5851-a484-ce3d49c8d0d0,2025-07-22,아침,1,,,,,결제내역,가성비짱 모노커피 근데 맛도 괜찮음,,0,0
f52c4eb3-0338-5851-a484-ce3d49c8d0d0,2025-08-08,아침,4,,,,,영수증,가성비가 좋아요+1,,0,0
3ae2aca5-d817-5b65-9adb-f5d6823c651b,2022-12-28,점심,1,,,,,결제내역,빠르게 서빙되는거 너무 좋아요 직장인들 점심시간 대라서 그런 것 같아요 번창하세요! 가성비가 좋아요,,0,0
3ae2aca5-d817-5b65-9adb-f5d6823c651b,2023-01-26,점심,2,,,,,결제내역,맛있어요~ 가성비가 좋아요,,0,0
3ae2aca5-d817-5b65-9adb-f5d6823c651b,2022-11-22,점심,1,,,,,결제내역,친절합니다! 가성비가 좋아요+1,,0,0
3ae2aca5-d817-5b65-9adb-f5d6823c651b,2022-02-27,점심,1,,,,,영수증,토스트맛은 무난해서 가끔먹는데... 방문포장하면 중년남자사장님이 계시는데 코로나시국에 마스크 항상벗고 계시더라구여 조리중에도...마스크벗고 조리... 5번가면 5번다 안쓰고있었어요.. 알바생들은 잘쓰고있는데... 마스크는 폼으로 목에 걸고계신지... 코로나 시기인만큼 개선해주세요 왠만하면 리뷰안다는데 심각하다생각되네요...,,0,0
3ae2aca5-d817-5b65-9adb-f5d6823c651b,2022-02-02,저녁,1,,,,,영수증,굿 음료가 맛있어요+1,,0,0
3ae2aca5-d817-5b65-9adb-f5d6823c651b,2022-01-26,점심,1,,,,,영수증,굿 친절해요+1,,0,0
3ae2aca5-d817-5b65-9adb-f5d6823c651b,2021-12-30,,5,,,,,영수증,맛있어요 가성비가 좋아요,,0,0
3ae2aca5-d817-5b65-9adb-f5d6823c651b,2021-06-09,,1,,,,,영수증,점 밤에 방문 배달로만 시키다 처음 직접 가봤는데 뜨거우니 더 바삭하고 맛있네요 그리고 뜨거울줄 모르고 봉지 안받으려고 하니 알바생분이 들고가기 뜨거울거라고 친절히 담아주시네요. 감사함당 웃는얼굴에 오늘 하루 기분좋게 시작하네용,,0,0
3ae2aca5-d817-5b65-9adb-f5d6823c651b,2021-07-29,,1,,,,,영수증,점 점심에 방문 토스트 맛있어요! 가성비가 좋아요,,0,0
3ae2aca5-d817-5b65-9adb-f5d6823c651b,2021-05-27,,1,,,,,영수증,2.5 점 저녁에 방문 알바생 불친절함. 이삭토스트 따라해서 맛은 무난한데 손이 엄청 느리심,,0,0
c4950de2-4e4a-55fe-b38e-f7764de6533d,2025-12-25,,4,,,,,예약,점심에 방문예약 후 이용대기 시간 바로 입장일상혼자 딸기 애프터눈티 세트를 이용했어요. 이번엔 메뉴 구성이 로제 파스타 + 딸기 디저트 세트 + 커피나 티 이더라구요. 세이보리 메뉴 대신 파스타에 디저트 종류를 더 늘리셔서 색다르구요. 로제 파스타는 맛이 강하지 않아서 오히려 더 맛있구요. 딸기 디저트는 9~10종류가 제공되어서 정말 다양해요. 디저트파이신 분들이라면 더 좋아하실거 같아요. 여기에 시즌 칵테일 메뉴인 뱅쇼는 신기하게도 이 세트와 정말 어울리니까 추가해서 드시는거 강추드려요. 이 뱅쇼가 다른 곳과 달리 와인 맛과 알코올을 살리셔서 따끗하면서도 디저트의 느끼함을 잡아주더라구요. 매니저님들께서는 정말 친절히 대해 주셔서 감사했어요.,특별한 메뉴가 있어요,4,0
